element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Pt,0.366193950176239,-0.1642177253961563,-0.16730713844299316,-0.022241156548261642,-0.31388193368911743,-0.35412168502807617,-0.04544925317168236,-0.8699798583984375,-0.20446237921714783,-0.028322195634245872,-0.4291078746318817,0.23409363627433777,-0.08819229155778885,0.12586162984371185,-0.18698664009571075,-0.2077571600675583,-0.2293758988380432,0.08823731541633606,0.668773889541626,-0.156559020280838,-0.10493792593479156,-0.07605596631765366,0.2629602253437042,0.2374339997768402,0.15058816969394684,0.2853013575077057,-0.0821867510676384,-0.11098943650722504,0.0772491842508316,0.7629439234733582,0.23131409287452698,0.042828869074583054,0.07202722877264023,-0.6209378838539124,-0.15939465165138245,0.7638469338417053,0.006326254457235336,-0.16216550767421722,-0.1316969096660614,0.21178078651428223,0.07456059753894806,0.12064725905656815,0.19154974818229675,1.0084816217422485,-0.09274310618638992,0.07008044421672821,0.11629679054021835,-0.035593513399362564,0.009318724274635315,0.05049336701631546,0.022114047780632973,-0.06257137656211853,0.5154043436050415,-0.4434609115123749,0.07066923379898071,0.09051628410816193,0.1567140817642212,0.002450174419209361,0.15079128742218018,0.18488627672195435,-0.21290507912635803,-0.20538471639156342,0.2293446958065033,0.004926646128296852,0.1324886977672577,0.020276518538594246,-0.05592024326324463,0.32033202052116394,1.6856845617294312,-0.004184514284133911,-0.09983105957508087,-0.0716477781534195,-0.08479636162519455,0.02316816709935665,-0.038201816380023956,-0.13228030502796173,-0.010166007094085217,0.37038636207580566,0.05870463699102402,0.127961203455925,-0.12970170378684998,0.8232153654098511,0.12387217581272125,-0.728008508682251,-0.7869274616241455,-0.3519892692565918
Au,-0.44354385137557983,-0.19119872152805328,0.4528123140335083,-0.07486376166343689,0.4894750118255615,-0.05222531408071518,0.0988001748919487,-1.090897560119629,0.7479742765426636,0.09640118479728699,-0.2974141240119934,0.2821349501609802,-0.12563948333263397,-0.24985776841640472,0.005791667848825455,-0.08316073566675186,0.5629501342773438,0.1569637656211853,0.07023604214191437,-0.10142310708761215,0.014235797338187695,0.17355336248874664,0.09954730421304703,-0.08568549156188965,-0.0021845847368240356,-0.1410580724477768,-0.11016920208930969,0.03706783056259155,-0.010863651521503925,0.5128645300865173,0.1536870300769806,0.01274239644408226,0.03104315884411335,-0.7188585996627808,-0.139879047870636,0.23444055020809174,0.030498243868350983,0.018591271713376045,-0.05029265582561493,0.17683979868888855,-0.348310261964798,-0.07128730416297913,0.5853887796401978,1.4871265888214111,0.07376071810722351,0.0648023784160614,0.12948355078697205,-0.10069923847913742,-0.02782125398516655,0.07734286040067673,0.04344278573989868,0.11258179694414139,0.24496489763259888,-0.4334012567996979,-0.008056024089455605,-0.0016540847718715668,0.28563016653060913,-0.09081824123859406,0.20384228229522705,-0.04005224257707596,-0.1903793215751648,-0.2070808708667755,0.40069079399108887,-0.11502272635698318,0.016286449506878853,0.10110632330179214,0.07645061612129211,0.5986005067825317,1.342254638671875,0.0660722404718399,0.2431594878435135,-1.4144264459609985,-0.08733417093753815,-0.05652840808033943,0.013113444671034813,-0.05871427804231644,0.03537289798259735,0.28239619731903076,0.05671708658337593,-0.10903900861740112,-0.045812852680683136,-0.1278996616601944,0.12463614344596863,-0.10247502475976944,-0.2856767475605011,0.665141761302948
Hg,-1.175816297531128,-0.34341078996658325,0.8888800144195557,0.024346090853214264,-0.6977037787437439,0.26322513818740845,0.06458164006471634,-0.6732816100120544,1.9306812286376953,0.0855596512556076,-0.2534000277519226,-0.11230415105819702,-0.07168127596378326,0.11369935423135757,-0.054330192506313324,-0.045298997312784195,-0.2000267207622528,0.1518498659133911,0.18176648020744324,-0.07432568818330765,0.15214860439300537,0.18357135355472565,0.0630299374461174,0.0022251917980611324,0.008311459794640541,-0.6000707745552063,-0.06522201001644135,0.048909351229667664,-0.01636625826358795,-0.16115450859069824,-0.04284705966711044,-0.02825314924120903,-0.0028999531641602516,0.1613282561302185,-0.1962624192237854,0.07935621589422226,-0.039926011115312576,0.10091916471719742,0.3142284154891968,0.1745072305202484,-1.04256010055542,0.026032861322164536,0.48245400190353394,1.2725754976272583,0.13267919421195984,0.012243550270795822,0.1079435646533966,-0.11205869913101196,-0.12775690853595734,0.08972062170505524,0.02248714305460453,0.013614766299724579,-0.3728695511817932,-0.2555803060531616,-0.05595603585243225,-0.019995268434286118,0.16837914288043976,0.006318309344351292,0.14240053296089172,-0.03592082858085632,-0.3003523051738739,-0.2726280689239502,-0.06122048199176788,-0.19539152085781097,0.04757464677095413,-0.0035143373534083366,-0.08581085503101349,1.5089619159698486,-0.47472015023231506,0.015640055760741234,-0.6882209181785583,0.6772408485412598,-0.0952671617269516,-0.12614819407463074,0.10918399691581726,0.004501522518694401,-0.061212435364723206,0.2715379297733307,0.16674160957336426,-0.5174880623817444,0.04344858601689339,0.1904638111591339,0.06660188734531403,-0.29113098978996277,-0.003197471611201763,0.6931595802307129
Tl,-0.41559213399887085,0.4856420159339905,1.5935159921646118,-0.14032036066055298,0.5321890115737915,-0.825946569442749,-0.003149766940623522,0.31155362725257874,1.8419939279556274,0.12331176549196243,-0.32581377029418945,0.25740647315979004,-0.10372482240200043,-0.018515147268772125,-0.031376294791698456,0.046772703528404236,-0.32072657346725464,0.04058016836643219,0.07979445159435272,0.058156613260507584,0.18056434392929077,-0.09459659457206726,0.530449628829956,0.3618265390396118,0.0966571718454361,0.8780609369277954,0.010766863822937012,0.2130693942308426,-0.051090385764837265,-0.05777957662940025,-0.26029348373413086,-0.08034432679414749,-0.14373022317886353,0.40186333656311035,-0.01723068207502365,0.5995684862136841,0.13427422940731049,0.01603064313530922,-0.32652780413627625,-0.12717914581298828,-0.15012185275554657,-0.03428201004862785,-0.1104833111166954,1.4215264320373535,0.17847362160682678,0.1342347264289856,0.053350768983364105,-0.2131204903125763,-0.013209544122219086,0.0008012875914573669,0.035530805587768555,0.017948482185602188,0.13235875964164734,-0.3800475299358368,0.03979619964957237,-0.08155561238527298,0.11938278377056122,0.06025175005197525,-0.05333878472447395,0.10304734855890274,-0.030945874750614166,-0.24608281254768372,0.06436458230018616,-0.026708615943789482,0.18299299478530884,0.05941150337457657,-0.06848876178264618,0.9477698802947998,-0.5860400199890137,0.16888932883739471,-0.26744744181632996,0.4556400179862976,-0.0024186894297599792,-0.23800265789031982,0.11768767237663269,0.0751589760184288,-0.1609276980161667,0.05526300519704819,0.014167355373501778,-0.5496280193328857,0.12429048866033554,0.06790696084499359,-0.032962776720523834,0.5998802781105042,0.41898640990257263,-0.014438062906265259
Pb,-0.0959208756685257,0.40479934215545654,0.5905144810676575,0.07469526678323746,-0.9156370162963867,-0.41954857110977173,-0.09360983967781067,0.34475573897361755,1.708148717880249,0.0717446431517601,-0.24596047401428223,0.12592780590057373,-0.02286287397146225,0.14589618146419525,-0.13784603774547577,-0.03308520093560219,-0.6094790101051331,-0.13969942927360535,-0.1864473819732666,0.030897095799446106,-0.039202235639095306,-0.06621844321489334,-0.25077566504478455,0.34123289585113525,0.060113951563835144,0.6279554963111877,-0.1524442583322525,-0.11000187695026398,-0.07062602043151855,-0.5478599071502686,-0.01199118047952652,-0.055307935923337936,-0.01930391788482666,0.9222339391708374,-0.08353059738874435,-0.7717638611793518,0.09041550755500793,-0.1560569405555725,-0.09502193331718445,-0.13799211382865906,-0.4006573259830475,-0.007133164443075657,0.15098947286605835,1.0946743488311768,0.00018327124416828156,-0.015605601482093334,-0.04109567031264305,0.07844401150941849,-0.008880412206053734,-0.005009264685213566,0.012055173516273499,-0.05591708794236183,0.5417475700378418,-0.6104906797409058,-0.059195660054683685,-0.14709872007369995,-0.014289535582065582,0.18556630611419678,-0.12458783388137817,0.09746265411376953,0.036748193204402924,-0.0874343067407608,0.2178209125995636,-0.04635347053408623,0.10502516478300095,-0.1253577172756195,0.12284505367279053,0.8027766346931458,-0.7340208292007446,0.004497061017900705,-0.2802877426147461,-0.5364434123039246,-0.17444178462028503,-0.07713640481233597,-0.07197362929582596,0.06254515051841736,-0.13187652826309204,0.7182607054710388,0.09461092948913574,0.14232461154460907,0.038792457431554794,-0.1161767840385437,0.01118551753461361,0.8537324666976929,-0.6983159184455872,-0.7560145258903503
Bi,-0.7205426692962646,0.9176761507987976,0.8014534711837769,0.040415700525045395,-0.46771764755249023,-0.3023081123828888,-0.1429876983165741,0.5250691175460815,1.270381212234497,0.0967608094215393,-0.1784648895263672,-0.7956835627555847,-0.04907657951116562,0.021172119304537773,-0.10977153480052948,-0.18059945106506348,-0.6360665559768677,-0.0932287946343422,-0.1345072239637375,-0.1527857780456543,0.08603860437870026,-0.20422011613845825,-0.7178671956062317,-0.32116854190826416,0.08247031271457672,0.38882309198379517,-0.09829991310834885,-0.08773510158061981,-0.0481514036655426,0.4353787302970886,0.14566580951213837,-0.03747665137052536,-0.027210993692278862,0.9085453748703003,-0.17853379249572754,0.017025206238031387,0.06696100533008575,-0.06082674488425255,0.1910007745027542,-0.018942352384328842,-0.2792280614376068,0.05329776555299759,0.3445819616317749,0.7626502513885498,0.04550642520189285,0.005853068083524704,-0.015912266448140144,-0.08983326703310013,0.05907979980111122,-0.059720199555158615,0.0217491053044796,0.12457181513309479,0.9256622791290283,-1.1795271635055542,-0.16049155592918396,-0.11288158595561981,0.2134494185447693,0.012073052115738392,-0.0028430242091417313,0.04367545619606972,-0.49182793498039246,-0.2772079110145569,0.5623757243156433,-0.23875421285629272,0.06896118819713593,-0.042196713387966156,-0.3008335530757904,0.2002209573984146,-0.5305941104888916,-0.02423846535384655,0.29754188656806946,0.3016569912433624,-0.1529592126607895,-0.009524671360850334,0.018023917451500893,-0.006724514067173004,-0.08516080677509308,0.39548569917678833,0.1330888718366623,0.28384095430374146,0.029613830149173737,0.5778558254241943,0.08997626602649689,0.5626876354217529,-0.2221328616142273,0.04663287103176117
Ac,-0.8781125545501709,-0.06886804848909378,0.7982279062271118,-0.10081376135349274,0.3406507670879364,0.050674062222242355,-0.022960716858506203,0.20404654741287231,0.4581030309200287,0.17212386429309845,1.8366498947143555,0.5509585738182068,-0.15209074318408966,-0.1115196943283081,-0.0031228400766849518,-0.025535818189382553,-0.2110767513513565,0.05987004563212395,0.5441669225692749,-0.17958596348762512,0.05284152179956436,0.47737041115760803,-0.8004153966903687,0.1763695478439331,0.10236795246601105,-0.12113118916749954,-0.2085849493741989,-0.02731173112988472,0.10623835772275925,0.40363025665283203,-0.6875479817390442,-0.11110828071832657,0.0347004234790802,-0.7053021192550659,-0.20351150631904602,-0.24864043295383453,0.06716331839561462,-0.12071303278207779,-0.31891679763793945,0.03880281746387482,-1.566440463066101,-0.09801823645830154,-0.06946098804473877,0.8644089102745056,0.07751356065273285,-0.01964595541357994,0.30390429496765137,-0.10010984539985657,0.18633271753787994,-0.15179356932640076,0.059815485030412674,-0.14399366080760956,-0.013360708951950073,0.1291467696428299,-0.07741594314575195,-0.09143159538507462,0.2952985167503357,-0.1777721494436264,0.2662876546382904,0.12676924467086792,-0.07217178493738174,-0.0695507675409317,0.17115890979766846,0.029028955847024918,0.1281357705593109,0.040762774646282196,0.49670159816741943,1.0620830059051514,0.8749161958694458,0.06875739246606827,0.3405269682407379,-0.007423169910907745,0.020645739510655403,-0.0731952115893364,0.1385340839624405,-0.06827057152986526,0.01579294539988041,0.48084792494773865,0.026446612551808357,0.4788040518760681,-0.03445375710725784,0.07944248616695404,0.24547524750232697,0.12639234960079193,-0.10063154995441437,0.31662124395370483
Th,0.11140589416027069,-0.47621700167655945,0.5454040765762329,-0.080402672290802,0.09724219143390656,0.12717123329639435,-0.22079205513000488,0.4129471778869629,-1.205954909324646,0.3501676619052887,-0.04856167733669281,-0.01179502159357071,-0.019272401928901672,0.291109561920166,-0.1332213431596756,-0.05589698627591133,0.6933526396751404,0.023953014984726906,0.19477640092372894,-0.034776799380779266,0.13697534799575806,-1.1958260536193848,-0.10817469656467438,-0.06642766296863556,0.05510099232196808,-0.5785765647888184,-0.07805804908275604,-0.043176017701625824,0.2457900047302246,0.6642544865608215,0.003294214606285095,-0.18552914261817932,0.044918034225702286,-0.13598786294460297,-0.14582805335521698,0.3115249574184418,-0.01253117248415947,-0.18206843733787537,-0.43595007061958313,-0.013325171545147896,-0.6202988624572754,0.06248817592859268,-0.733448326587677,0.0859086737036705,0.17452870309352875,-0.015035506337881088,0.3196507692337036,-0.09699772298336029,-0.1787932813167572,-0.11123093217611313,-0.048476528376340866,-0.3078182637691498,-0.8979562520980835,0.0034615974873304367,-0.1926048845052719,-0.07584831863641739,0.05307812988758087,0.24955853819847107,0.21190395951271057,0.17815612256526947,0.05523800477385521,0.6287540197372437,-0.18388710916042328,-0.14040565490722656,0.18868044018745422,0.5340126156806946,-0.5588756799697876,0.3292061686515808,0.010900087654590607,-0.05373867601156235,-0.2898002862930298,0.0625460147857666,0.1990540772676468,-0.03777356445789337,-0.07276973873376846,-0.04609408602118492,-0.27676719427108765,0.599198043346405,-0.07847150415182114,0.8862422704696655,0.02518598735332489,-0.9412893652915955,0.15806037187576294,0.46670106053352356,-0.14735852181911469,0.30871841311454773
Pa,0.5238279104232788,-0.4876566529273987,0.8240979909896851,0.12031825631856918,0.29669615626335144,-0.040128208696842194,-0.28824523091316223,0.08557523787021637,-1.009873867034912,-0.06102921813726425,1.568007469177246,-0.4439343214035034,-0.047984592616558075,0.19686150550842285,0.14621835947036743,0.23775319755077362,0.6680182814598083,0.16713404655456543,-0.05338519066572189,-0.34099191427230835,0.1118982583284378,-0.4110592007637024,0.37611523270606995,0.21020092070102692,-0.17423692345619202,-1.4248757362365723,-0.08518063277006149,0.12200421839952469,-0.06851126998662949,0.34752917289733887,0.18638578057289124,0.14024955034255981,-0.2516375184059143,0.18660500645637512,0.27784842252731323,0.09763849526643753,-0.004494970664381981,0.16836246848106384,0.27843132615089417,0.016950292512774467,0.013926468789577484,-0.07959490269422531,-0.34932175278663635,0.015596011653542519,0.27957218885421753,-0.32131925225257874,0.059464190155267715,-0.03445224463939667,0.12653882801532745,0.03922403231263161,0.010447520762681961,0.07827509194612503,-0.5544235706329346,-0.6991439461708069,-0.36514559388160706,0.08745220303535461,0.12696078419685364,0.07816591113805771,-0.05168361961841583,-0.11527110636234283,0.4847099781036377,1.085111141204834,0.40106722712516785,-0.03352617472410202,-0.10623475164175034,0.5649268627166748,0.5102365612983704,0.30531740188598633,-0.011188298463821411,-0.276602178812027,-0.6191400289535522,0.5204814076423645,-0.05002019554376602,-0.02123204804956913,0.09962309151887894,-0.1032901257276535,0.18626531958580017,0.04261011257767677,0.04347905144095421,0.37226277589797974,0.3266139328479767,0.7816624045372009,0.005344829522073269,-0.45839226245880127,0.24185077846050262,0.1383032202720642
U,0.16166339814662933,-0.1757371723651886,0.6548143029212952,0.1555507332086563,0.4104980230331421,-0.06227033957839012,-0.005642314441502094,0.15613162517547607,-1.795341968536377,0.1206505224108696,0.06626487523317337,-0.4373859763145447,-0.036448508501052856,-0.012942209839820862,-0.0874485895037651,-0.0901443213224411,0.1827579289674759,0.035413164645433426,0.041871290653944016,-0.05578164383769035,-0.033212870359420776,-0.00790899246931076,0.32847175002098083,0.23957352340221405,-0.15669701993465424,-0.26150327920913696,-0.07770155370235443,-0.07924114912748337,-0.008515705354511738,0.154347226023674,1.599218726158142,-0.021737340837717056,-0.030553847551345825,0.4601343274116516,-0.11028091609477997,0.11809521913528442,-0.11767204850912094,-0.0011152069782838225,0.3790952265262604,0.19005486369132996,-0.16848628222942352,0.09683460742235184,-0.6467410922050476,0.0319671705365181,0.05135415494441986,-0.06340110301971436,0.07045511901378632,-0.018437759950757027,-0.15823805332183838,0.04371953383088112,0.020574448630213737,-0.02672893926501274,-1.1860493421554565,0.0600423663854599,-0.15098005533218384,-0.019529802724719048,0.05429215729236603,0.018457097932696342,0.16217246651649475,0.046142593026161194,-0.0799737274646759,0.37466466426849365,0.6607513427734375,-0.20480786263942719,-0.04667741432785988,0.09588751941919327,0.27124953269958496,-0.43581289052963257,-0.5029305815696716,-0.027929581701755524,-0.6489858031272888,0.44149476289749146,-0.06092222034931183,0.0582207553088665,-0.1945367157459259,-0.0777445137500763,-0.07225227355957031,0.20412559807300568,0.028964653611183167,1.2034580707550049,0.01452735997736454,0.5636283159255981,0.012910842895507812,-0.03655996918678284,0.06912851333618164,0.2136339396238327
Np,0.34982338547706604,-0.2700081169605255,0.48636937141418457,0.2222106158733368,1.6278495788574219,0.17787665128707886,0.08910668641328812,0.4261847138404846,-0.9921915531158447,-0.13769443333148956,0.306228369474411,0.2954065501689911,-0.030268032103776932,0.12564656138420105,-0.005980849266052246,-0.1226092278957367,0.15562944114208221,0.03613614663481712,0.46993187069892883,0.24348323047161102,-0.25526300072669983,-0.10837686061859131,0.09186524152755737,0.04738965630531311,-0.11165773123502731,-0.2902715802192688,-0.054522715508937836,0.2062303125858307,0.01955132558941841,-0.05088091269135475,0.555418074131012,0.20181939005851746,-0.36126935482025146,0.4317028224468231,-0.25032839179039,0.3275696039199829,-0.1467982977628708,-0.07134470343589783,-0.02241082489490509,0.04026779532432556,0.14226382970809937,0.12472374737262726,-1.163283109664917,0.6017196774482727,-0.03200196847319603,0.058306869119405746,-0.231019526720047,-0.0498700886964798,-0.18754015862941742,0.17276738584041595,0.10060416162014008,0.23158815503120422,-1.0299875736236572,-0.12221545726060867,0.1337098479270935,0.020596906542778015,-0.24460919201374054,-0.1280183494091034,0.0819522961974144,0.37341398000717163,0.9612818956375122,0.49609825015068054,0.5427722930908203,0.06718147546052933,0.2846563160419464,0.11455356329679489,-0.2678680419921875,0.19879841804504395,-0.07167831063270569,0.15113988518714905,-0.8859831094741821,1.3579589128494263,-0.062225617468357086,0.08063780516386032,-0.38283875584602356,-0.0905514657497406,-0.14042696356773376,0.351662278175354,-0.39014631509780884,0.2117478847503662,0.12122407555580139,0.1135404109954834,-0.2927781641483307,-0.34252431988716125,-0.5133267045021057,-0.1832563579082489
Pu,0.2756241261959076,0.33886852860450745,0.8402293920516968,0.10485723614692688,1.4857923984527588,0.07647612690925598,-0.076192207634449,1.3053463697433472,-0.9478288888931274,0.04520784690976143,-0.12108873575925827,0.24932947754859924,-0.04583188518881798,0.04560627415776253,-0.09982273727655411,-0.17132285237312317,0.20694392919540405,0.01997395232319832,0.48573487997055054,0.20502641797065735,-0.047774478793144226,-0.3951161801815033,-0.35616177320480347,0.10367027670145035,0.056326549500226974,-0.7879953980445862,-0.05653567612171173,0.1487683355808258,0.0552433505654335,0.09308517724275589,0.7063654661178589,-0.012558270245790482,-0.16979476809501648,-0.08801401406526566,-0.2506093382835388,0.5551563501358032,-0.02496909908950329,0.01562073826789856,-0.14265309274196625,0.17600426077842712,-0.05615881830453873,0.21640373766422272,-0.7546323537826538,0.3955416679382324,-0.05153033882379532,-0.0675448477268219,0.04090389981865883,-0.04654065892100334,-0.03505440056324005,0.09946699440479279,-0.044117704033851624,0.1515711545944214,-0.480110764503479,0.0795704573392868,0.10103743523359299,0.001445065950974822,-0.08000247180461884,-0.14004746079444885,0.08295122534036636,0.32671114802360535,0.2397899031639099,-0.2469295859336853,0.21657195687294006,-0.006606001406908035,0.18369875848293304,0.07292089611291885,0.28399139642715454,0.12699809670448303,0.7221817374229431,0.0822821855545044,0.00141221284866333,0.8342832326889038,0.03894945979118347,0.03908040374517441,-0.1881524920463562,-0.18385344743728638,-0.20948924124240875,0.10542389005422592,-0.11121712625026703,0.05313707888126373,0.12896867096424103,0.6746311783790588,-0.0283656008541584,0.39108049869537354,-1.1044821739196777,0.31535032391548157
