element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Mo,0.3601038157939911,0.3916279077529907,-0.09175143390893936,-0.3454582393169403,-0.47945764660835266,0.10552335530519485,0.32404857873916626,-0.16440661251544952,0.35605040192604065,0.0868150144815445,0.029521189630031586,-0.20059365034103394,0.4548090100288391,-0.32941189408302307,-0.4170965552330017,-0.19399018585681915,-0.4356115460395813,-0.3020206391811371,-0.0005086101591587067,0.14579062163829803,0.27369219064712524,0.01271837204694748,0.07748444378376007,-0.008336860686540604,0.23647621273994446,1.100125789642334,-0.014708183705806732,0.3121424615383148,0.33608919382095337,-0.4137330949306488,0.37099960446357727,0.13135798275470734,0.28549548983573914,0.13595882058143616,-0.13696138560771942,-0.3330056071281433,0.537092924118042,-0.4860795736312866,-0.04123588278889656,0.3600023686885834,-1.0238490104675293,-0.07652604579925537,0.3228313624858856,-0.16662493348121643,-0.8924862146377563,0.657021164894104,0.14713019132614136,0.5042840242385864,0.8698955774307251,0.4390123188495636,-0.38875123858451843,-0.2678244411945343,-0.3424541652202606,0.46812868118286133,0.20319253206253052,-0.3692491948604584,-0.6309167742729187,-0.12569816410541534,0.8739179372787476,-0.5921416878700256,0.28652745485305786,-0.4329487085342407,-0.28227925300598145,-0.10896081477403641,0.02619217336177826,0.12746159732341766,-0.24812690913677216,0.3959334194660187,0.19383779168128967,0.11615005135536194,-0.04701012372970581,0.2150956690311432,0.3091759979724884,0.3898128867149353,-0.6201655268669128,-1.3055130243301392,0.2230607569217682,-0.1519249677658081,0.4035727083683014,0.6547249555587769,0.26867732405662537,-0.19968214631080627,0.5264955759048462,-0.9560275077819824,-0.24322092533111572,0.33976423740386963,0.33254486322402954,-0.9136437177658081,0.5058214068412781,0.4716279208660126,0.2955501973628998,-0.6376271843910217,0.3620530068874359,0.3083330988883972,-0.1745634227991104,0.14999979734420776,-0.04123475402593613,-0.4440232515335083,0.5253885984420776,-0.07717031985521317
Tc,0.08451348543167114,0.39172157645225525,-0.10526889562606812,-0.11588973551988602,-0.7076684236526489,-0.10776978731155396,-0.4466710090637207,-0.007055958732962608,0.23433831334114075,0.015105077996850014,0.29502928256988525,-0.08936657011508942,0.3205565810203552,-0.18944117426872253,0.8114819526672363,-0.21850448846817017,-0.2577454745769501,0.2611013948917389,0.12983442842960358,-0.1186322420835495,-0.09976588189601898,0.34521806240081787,-0.08061514049768448,0.07073735445737839,0.44135594367980957,0.5400665998458862,-0.3242526054382324,0.05998992547392845,-0.10835857689380646,0.47245973348617554,0.05781784653663635,-0.012697607278823853,-0.7964543104171753,-0.15893813967704773,-0.11313746869564056,-0.24645113945007324,1.078059196472168,0.1696283221244812,-0.5265607833862305,0.6863585710525513,0.00906302034854889,0.47336146235466003,0.25097164511680603,0.23046493530273438,-0.7095143795013428,0.18087562918663025,-0.02973172441124916,-0.2650453448295593,0.7963154315948486,0.16087327897548676,0.26932385563850403,-0.2571546733379364,-0.8004135489463806,0.3888005018234253,0.32829973101615906,-0.32792413234710693,-0.21956047415733337,-0.09276638925075531,0.2882022559642792,-0.05937601625919342,-0.06849539279937744,-0.4262840151786804,-0.3749101459980011,0.5058106184005737,0.05178988724946976,0.6033800840377808,-0.1433812528848648,-0.2081778347492218,0.3668566942214966,0.2466258853673935,0.08214141428470612,0.2794909179210663,0.022926010191440582,-0.1929609328508377,-0.5990843176841736,-0.2662990391254425,0.13154424726963043,0.17960979044437408,0.06355085223913193,0.962645947933197,-0.046013034880161285,-0.18621979653835297,-0.568699061870575,-0.3827957808971405,-0.10376313328742981,-0.14668624103069305,0.2782478332519531,-0.716454029083252,0.1722840964794159,0.6713940501213074,0.08724568784236908,-0.0865427777171135,-0.021642863750457764,0.7679257988929749,-0.14517268538475037,0.10091513395309448,-0.4889758825302124,-0.9904049038887024,-0.12574097514152527,0.06164366006851196
Ru,0.26567327976226807,-0.7991644144058228,-0.3200160562992096,-0.5913195610046387,-0.3579463064670563,-0.5937106609344482,-0.4634867310523987,-0.3387559652328491,0.12419597804546356,-0.3035038709640503,-0.41403084993362427,-0.5640491843223572,0.016622623428702354,0.2556954324245453,0.4619346857070923,-0.5686436891555786,-0.02678864635527134,0.20598460733890533,0.7562175989151001,-0.7646086812019348,0.5943349599838257,0.287168025970459,0.037029676139354706,0.19574284553527832,0.40339362621307373,-0.09912531077861786,0.006517695263028145,0.16190923750400543,-0.21322765946388245,-0.17184597253799438,0.610964834690094,-0.10934866964817047,-0.2677716612815857,0.09054683893918991,0.013567328453063965,0.48318344354629517,1.2334078550338745,0.8087910413742065,-0.08404944837093353,0.36673980951309204,-0.17273807525634766,0.2474205493927002,0.05589084327220917,0.3569418787956238,-0.2603522539138794,0.37666934728622437,-0.2978881001472473,-0.685803234577179,0.031145848333835602,0.3126865327358246,-0.015684155747294426,-0.16293182969093323,0.3820682466030121,0.451175719499588,0.10843351483345032,-0.002239309251308441,-0.12182154506444931,0.22117382287979126,0.09707620739936829,-0.17630726099014282,0.6162896156311035,0.03376654535531998,-0.13250988721847534,-0.16256794333457947,0.523731529712677,0.09076966345310211,0.13046397268772125,0.7445794343948364,0.6297546625137329,-0.42706817388534546,0.2705977261066437,0.2244216799736023,-0.5114848613739014,0.14916779100894928,-0.13792714476585388,0.24622970819473267,0.6867251396179199,0.08405272662639618,-0.05640532821416855,0.10599993169307709,-0.18364015221595764,-0.04907292127609253,0.18993112444877625,-0.051548220217227936,0.33431294560432434,-0.3414140045642853,-0.4629073143005371,-0.519200325012207,-0.1482185423374176,0.5674974918365479,0.20063699781894684,0.6114991903305054,-0.13485369086265564,0.1574496030807495,0.20556074380874634,0.20728419721126556,-0.407406747341156,-0.05709364637732506,0.4424857199192047,-0.2427215576171875
Rh,-0.21847102046012878,-0.577182412147522,-0.15136484801769257,-0.20471838116645813,0.09763625264167786,-0.38304170966148376,-0.48979079723358154,0.24058309197425842,0.2290848195552826,-0.28835856914520264,0.3818141222000122,-0.4202883839607239,-0.32146403193473816,-0.3626060485839844,0.49676328897476196,-0.10387612134218216,-0.0888698622584343,-0.038275573402643204,0.7739466428756714,-0.7349902391433716,0.02380749210715294,0.669455885887146,-0.08886009454727173,-0.418050080537796,-0.18666605651378632,-0.10674021393060684,-0.05305475369095802,-0.26804983615875244,-0.56795334815979,-0.5425357222557068,0.32014143466949463,0.08331689983606339,-0.33200803399086,-0.3701232969760895,0.13487888872623444,-0.004648618400096893,0.9132251739501953,0.6547847986221313,0.0636594370007515,-0.09978438168764114,0.12452556192874908,0.3022487759590149,0.4188847243785858,-0.23110245168209076,-0.1279538869857788,-0.052837759256362915,-0.5831713080406189,-1.018466591835022,0.04801488295197487,0.1444433033466339,-0.42756718397140503,0.04443125054240227,0.41607606410980225,0.4785551428794861,-0.03821564465761185,0.08698924630880356,-0.061612311750650406,0.47800546884536743,-0.26282283663749695,-0.5483905673027039,-0.027597546577453613,0.11061336100101471,0.14013639092445374,0.21075527369976044,0.9831047058105469,-0.08836084604263306,0.01561553031206131,0.7180802226066589,0.24371561408042908,-0.06913156062364578,0.5056011080741882,0.37279486656188965,-0.16675889492034912,-0.06669987738132477,-0.2656390070915222,-0.04738664627075195,0.9631239771842957,-0.05829378962516785,-0.4280998706817627,0.026562035083770752,-0.06936898082494736,-0.08352645486593246,0.05092424154281616,0.3786951005458832,0.45382824540138245,-0.16184855997562408,-0.39712968468666077,-0.3469458222389221,0.08809361606836319,0.24881450831890106,-0.20297443866729736,-0.0434049516916275,-0.13217802345752716,0.04329262673854828,-0.3181174695491791,0.016630668193101883,-0.1543026864528656,0.2521136999130249,0.4058907926082611,-0.3014642894268036
Pd,0.18279924988746643,-0.6988968849182129,-0.19265328347682953,0.012221947312355042,0.21374018490314484,-0.2514500319957733,-0.11174459755420685,0.4747248888015747,-0.12077716737985611,0.28252002596855164,-0.33796629309654236,-0.07584589719772339,-0.26034852862358093,0.3087901771068573,0.32406577467918396,-0.0033042514696717262,0.6046932339668274,-0.09887321293354034,0.2307496815919876,-0.3437739610671997,-0.0342487096786499,0.02830401062965393,-0.3627202808856964,0.049856387078762054,0.0462992824614048,-0.3790908455848694,-0.0061399973928928375,-0.11574801802635193,-0.042005568742752075,-0.024930372834205627,-0.3024815618991852,-0.3549296259880066,-0.3157499134540558,-0.04666652902960777,-0.1670810580253601,-0.11906331777572632,0.5319865942001343,0.32115989923477173,0.3500085175037384,0.13814644515514374,0.0982547402381897,0.1971382200717926,0.2883913516998291,-0.7933083176612854,-0.07388760894536972,-0.46420910954475403,0.17900101840496063,-1.2276867628097534,0.316456139087677,-0.16737619042396545,-0.5905053019523621,0.17681683599948883,-0.13472074270248413,0.41377371549606323,-0.22327950596809387,-0.29489725828170776,-0.04508979618549347,0.17132332921028137,-0.22129693627357483,-0.020810626447200775,-0.6025112271308899,-0.20911070704460144,0.5537638664245605,0.1746952086687088,1.1261616945266724,-0.6025972962379456,0.03248129412531853,0.4420357346534729,0.006555844098329544,0.4440675973892212,0.8195505738258362,0.08961918950080872,-0.15211793780326843,-0.45932137966156006,0.11981954425573349,-0.005131714511662722,0.31949397921562195,0.17393216490745544,-0.1387089341878891,0.17020995914936066,-0.046557217836380005,0.14232638478279114,-0.11295927315950394,0.7678467631340027,0.397533655166626,-0.15269367396831512,-0.1315324753522873,-0.24871738255023956,0.26535889506340027,0.528089702129364,-0.1399925947189331,-0.36518439650535583,0.3274611830711365,0.06062531843781471,0.0076123811304569244,0.4184812903404236,-0.20355355739593506,0.45531216263771057,0.12762285768985748,-0.09009949862957001
Ag,-0.4474845826625824,-0.9039949178695679,0.31192314624786377,-0.05863523483276367,0.31719163060188293,0.2857922911643982,-0.11269797384738922,0.059392087161540985,0.37531235814094543,0.6939289569854736,0.547530472278595,0.18314243853092194,0.19839122891426086,0.31270745396614075,-0.3969712257385254,0.36979278922080994,0.26602116227149963,0.44298145174980164,0.7120731472969055,0.03195405378937721,0.5392051339149475,0.1479502171278,-0.2029879093170166,0.122769296169281,-0.13119618594646454,0.19555650651454926,-0.09322252869606018,0.19776374101638794,0.585968554019928,-0.05862976610660553,0.21412019431591034,-1.0713300704956055,-0.15176230669021606,-0.035308945924043655,-0.4693412184715271,-0.29752016067504883,-0.6175429224967957,0.10059645771980286,-0.09627737104892731,0.10170653462409973,1.2488484382629395,-0.46786367893218994,-0.324652761220932,-0.346349835395813,0.2493271678686142,0.09597067534923553,0.34519293904304504,-0.03442543372511864,0.3702297508716583,-0.16196072101593018,-0.950117290019989,0.07421816140413284,-0.2791871428489685,0.3776702880859375,-0.30820897221565247,-0.2860446870326996,-0.3705548346042633,-0.08644852042198181,-0.1360650509595871,-0.4823095500469208,0.036943934857845306,-0.0021742060780525208,0.16487805545330048,0.20024168491363525,0.10874393582344055,-0.21921822428703308,-0.3334019184112549,0.7494122385978699,0.23164311051368713,-0.08159714937210083,0.08260342478752136,0.5950671434402466,0.07678625732660294,-0.20773907005786896,0.33778998255729675,0.05146300047636032,0.007851354777812958,0.3119521737098694,-0.048813387751579285,0.12783277034759521,-0.06669335812330246,0.30598247051239014,0.26062148809432983,0.5432361364364624,0.7021209597587585,-0.12383557111024857,-0.3899478316307068,-0.05691927671432495,0.9999098181724548,0.11525311321020126,0.33597081899642944,0.25427839159965515,-0.19766871631145477,0.26175761222839355,0.040615130215883255,0.19286222755908966,-0.024610236287117004,-0.10901951789855957,-0.26350152492523193,0.2151593118906021
Cd,0.15997272729873657,-0.619956374168396,0.18716028332710266,-0.11594867706298828,-0.29043322801589966,0.4450569748878479,0.5965069532394409,-0.09970521926879883,-0.40889137983322144,0.36397868394851685,0.20737335085868835,0.013907212764024734,-0.19324138760566711,0.11716833710670471,-0.08883774280548096,-0.012188296765089035,0.2401980757713318,0.22880962491035461,0.0671907588839531,0.07533318549394608,0.00350877083837986,0.2791653275489807,-0.9092841744422913,-0.06156411021947861,0.427761048078537,-0.4156346619129181,0.028464537113904953,0.4563213884830475,0.566487729549408,0.12360574305057526,-0.1430482268333435,0.10456129163503647,0.08846888691186905,-0.32259809970855713,-0.01089223101735115,0.028291169553995132,-0.7815847992897034,-0.6079353094100952,-0.18298231065273285,-0.22438472509384155,1.1488879919052124,-0.01977701485157013,-0.2012951672077179,-0.45200344920158386,-0.062354058027267456,-0.48404696583747864,0.1291581392288208,0.046099673956632614,-0.6272436380386353,-0.44091200828552246,-1.2153539657592773,0.2112489491701126,0.5899230241775513,0.5541359782218933,-0.15508563816547394,-0.5087337493896484,-0.3359437882900238,-0.39018863439559937,-0.4959716200828552,0.015067532658576965,-0.11710017919540405,-0.4384308159351349,0.24528279900550842,0.0788755714893341,-0.07569248229265213,-0.18571798503398895,-0.3003191351890564,0.0066992007195949554,-0.24182574450969696,-0.42687198519706726,0.2205333262681961,0.013907281681895256,-0.2574191689491272,0.2470325231552124,-0.0266263410449028,0.6007417440414429,0.21805311739444733,0.08124960213899612,0.03986438363790512,0.00447334349155426,-0.14193996787071228,-0.7531631588935852,0.46120843291282654,-0.6659953594207764,0.9842890501022339,-0.09966397285461426,0.08925198018550873,-0.24102915823459625,0.4857197701931,-0.22990421950817108,-0.14868015050888062,-0.12064899504184723,-0.2926546037197113,-0.5716445446014404,0.2544558048248291,0.14765754342079163,-0.03611922264099121,-0.019772619009017944,-0.4985923171043396,0.2666965126991272
In,-0.1337433159351349,0.12991644442081451,0.04234568029642105,0.730800211429596,0.3798419237136841,0.13360130786895752,0.48449188470840454,-0.009326443076133728,-0.6417281627655029,0.005189923569560051,0.2784610092639923,0.1628146916627884,0.20190319418907166,0.22957539558410645,-0.15368475019931793,0.4336709976196289,-0.36746522784233093,-0.05527268350124359,0.2355368584394455,-0.19134730100631714,0.010246321558952332,0.4459852874279022,-0.6478550434112549,-0.5253552794456482,-0.08144320547580719,-0.1729823350906372,-0.0817810446023941,0.4550588130950928,0.4772884249687195,0.002360559068620205,-0.07127364724874496,-0.03517372906208038,-0.11398202180862427,-0.10203789174556732,0.26041379570961,-0.10702668130397797,-0.4680217504501343,-1.0426493883132935,-0.07453849166631699,0.43408098816871643,0.29836323857307434,-0.5153642296791077,0.0927351638674736,0.1018860787153244,0.39614415168762207,-0.18224385380744934,0.1537523865699768,0.2264915406703949,-0.4246630072593689,-0.5612307190895081,-0.8233963251113892,0.8139515519142151,0.229999378323555,0.7503288984298706,0.27363359928131104,0.025779031217098236,-0.021274583414196968,-0.187017023563385,-0.1606646478176117,0.28486037254333496,0.566779375076294,-0.26740777492523193,-0.027178147807717323,0.03561704233288765,-0.044645167887210846,0.38292381167411804,-0.4071776270866394,0.24264229834079742,-0.2645423114299774,-0.3025476038455963,0.44156885147094727,0.059800244867801666,-0.11416880786418915,-0.35071831941604614,-0.11490970849990845,0.28852376341819763,-0.7390174865722656,-0.0004814614076167345,0.025622840970754623,0.38285917043685913,-0.2224414348602295,-0.35195469856262207,-0.026605870574712753,-0.057684775441884995,0.6871693134307861,0.3323104977607727,-0.07997758686542511,0.3183063268661499,0.41910862922668457,-0.28231966495513916,-0.36065545678138733,0.14353784918785095,-0.11317890882492065,-0.25517094135284424,0.33512505888938904,0.10277226567268372,0.5607137084007263,-0.6816744804382324,-0.5041874051094055,0.2510109841823578
Sn,-0.22253738343715668,0.04016580432653427,-0.1834445297718048,0.746425449848175,0.2109948843717575,-0.09754231572151184,-0.12096811830997467,-0.051110997796058655,-0.2925759553909302,-0.8142545819282532,-0.2601993978023529,-0.16246411204338074,0.320742130279541,-0.24260927736759186,-0.47581106424331665,0.6899986863136292,-0.2579265832901001,-0.10103531926870346,0.2691170275211334,0.1698235422372818,-0.3593573272228241,0.15020987391471863,-0.28038156032562256,0.27702292799949646,-0.35052117705345154,0.09209901094436646,-0.10386399924755096,0.3181333541870117,0.36212044954299927,0.18538302183151245,0.052142247557640076,0.40742504596710205,-0.2302614003419876,0.17844218015670776,0.20848685503005981,0.4246869385242462,-0.48883509635925293,-0.5425311923027039,-0.1200215294957161,-0.056802451610565186,0.7208333015441895,-0.4543245732784271,0.31580519676208496,-0.292654812335968,0.37579724192619324,-0.314534068107605,0.8223814964294434,0.7397037148475647,-0.12526898086071014,0.07642251998186111,-0.5842067003250122,0.7586357593536377,0.4279758930206299,0.11791422963142395,-0.14237919449806213,0.4658016562461853,-0.14934241771697998,-0.3675146996974945,-0.31310412287712097,-0.05822424963116646,0.13425546884536743,-0.13235688209533691,0.0891435444355011,-0.0015392601490020752,0.3677027225494385,0.5195017457008362,-0.5554777383804321,0.3601934313774109,-0.26247867941856384,-0.14124354720115662,-0.429821252822876,-0.014793813228607178,0.11368438601493835,0.3229528069496155,0.012337125837802887,-0.3063167929649353,-0.09538382291793823,0.07187676429748535,0.7208226919174194,0.6544754505157471,-0.18108458817005157,-0.4875299334526062,-0.27176520228385925,0.024158373475074768,0.1530054807662964,0.42601001262664795,0.25298014283180237,0.5423044562339783,0.22498740255832672,-0.19480334222316742,0.3409981429576874,0.5434450507164001,-0.2611505389213562,-0.16613620519638062,0.6224174499511719,-0.18462175130844116,0.1300487071275711,-0.1223360151052475,-0.26663658022880554,-0.39905691146850586
Sb,-0.23252490162849426,0.3152063190937042,-0.15199118852615356,0.15439431369304657,0.13217923045158386,0.09749823063611984,0.029558978974819183,-0.2206222265958786,-0.007917385548353195,-0.17669975757598877,-0.19323620200157166,-0.33955591917037964,0.5862491130828857,-0.25063085556030273,-0.47236406803131104,0.5083449482917786,-0.8145774602890015,-0.4063416123390198,-0.067506343126297,-0.22977840900421143,0.04595794528722763,0.6229822635650635,-0.32827436923980713,0.44790810346603394,-0.27831798791885376,0.10835304856300354,-0.08691796660423279,0.30864304304122925,0.009122481569647789,0.05146906524896622,-0.5849946737289429,-0.18333639204502106,-0.06588205695152283,-0.059677474200725555,0.424721360206604,-0.26392853260040283,0.2010560929775238,-0.568074107170105,-0.2879098057746887,-0.17022308707237244,0.5056735277175903,-0.2390793114900589,-0.5524048805236816,-0.3996216952800751,0.6824278831481934,-0.009603625163435936,0.9893660545349121,0.29670393466949463,-0.4727184772491455,-0.1638982743024826,-0.335330605506897,0.06509348005056381,0.23888054490089417,0.15456737577915192,-0.16691510379314423,-0.28609395027160645,-0.1768055111169815,-0.251608282327652,-0.013453364372253418,-0.32147666811943054,-0.2605530023574829,0.0866764634847641,-0.24632005393505096,0.009072080254554749,0.09891866892576218,-0.3663877248764038,-0.9706213474273682,0.02629365772008896,0.08590245246887207,-0.5838156938552856,0.08727720379829407,0.07765593379735947,0.1270555853843689,0.252396821975708,0.16539913415908813,-0.7293168306350708,-0.7354303002357483,-0.3728448748588562,0.9162997007369995,0.4518994987010956,-0.01284387893974781,-0.5018709301948547,0.20139625668525696,0.470289021730423,0.20243503153324127,0.7219246029853821,0.23312796652317047,0.48132747411727905,0.38073718547821045,-0.31141796708106995,-0.4059527516365051,0.4238407611846924,0.07233874499797821,-0.5131303668022156,0.6024488210678101,-0.19761070609092712,0.12443885207176208,0.2466149926185608,-0.10024254024028778,0.10786910355091095
Te,-0.24399733543395996,0.5069648623466492,0.18776437640190125,0.1732177883386612,-0.0650254487991333,-0.0242203027009964,0.23107129335403442,-0.1570865511894226,-0.5520470142364502,0.13992607593536377,0.30057990550994873,0.0017392858862876892,0.4735049605369568,0.24650785326957703,-0.6273012161254883,0.55069899559021,-0.6959930658340454,-0.6026116609573364,-0.14237836003303528,-0.8581238985061646,0.6139423251152039,0.11337372660636902,-0.29348739981651306,0.19047877192497253,0.3283385634422302,-0.06307372450828552,-0.10058795660734177,-0.03528221696615219,-0.1449771523475647,0.06717552989721298,-0.5402880907058716,-0.2761000096797943,0.2693779170513153,-0.1641027182340622,0.5776864290237427,0.29598474502563477,-0.05333621799945831,0.09282424300909042,-0.1408109962940216,0.23099687695503235,0.2758252024650574,0.39182591438293457,-0.05312409996986389,0.40142586827278137,0.47539225220680237,0.015703797340393066,1.0587646961212158,-0.12464526295661926,0.47605419158935547,0.03084057942032814,0.21904803812503815,0.16018743813037872,-0.21891018748283386,0.3816449046134949,-0.08292432129383087,0.21324314177036285,0.11330194771289825,-0.40658944845199585,-0.20646429061889648,-0.29736700654029846,-0.3522847592830658,-0.08606637269258499,-0.1431315541267395,0.04475568234920502,-0.060961462557315826,0.22393381595611572,-0.27682358026504517,0.0794026255607605,0.10812654346227646,-0.5814873576164246,-0.4126432240009308,-0.08470244705677032,-0.010870441794395447,0.30777016282081604,0.0014877133071422577,-0.11640381067991257,-0.6627013683319092,-0.10781832784414291,0.431800901889801,0.23334607481956482,-0.019140496850013733,-0.042230669409036636,0.4662018418312073,0.3302491009235382,0.2708211839199066,0.4540647864341736,0.666358232498169,-0.06472782790660858,-0.6252537369728088,-0.03504936397075653,-0.6135874390602112,-0.042161017656326294,-0.29134586453437805,-0.24973836541175842,0.12884654104709625,-0.5778302550315857,-0.1843465119600296,-0.024138353765010834,-0.14517679810523987,0.23789790272712708
I,-0.5643489360809326,-0.07785364985466003,0.17557625472545624,-0.10682551562786102,0.404743492603302,-0.16443569958209991,0.15528741478919983,-0.3401370346546173,0.3289007544517517,0.22409969568252563,-0.13795265555381775,-0.010605067014694214,0.05074481666088104,0.2677491009235382,-0.14460521936416626,0.12267269194126129,0.005346357822418213,-0.04658950865268707,0.23704636096954346,-0.41644522547721863,-0.2510563135147095,0.310573935508728,-0.237066388130188,0.5594459772109985,0.6701357364654541,-0.20279449224472046,-0.28468072414398193,-0.12080150097608566,-0.24825750291347504,-0.048804204910993576,0.12874498963356018,0.033431872725486755,0.3074081242084503,-0.32515624165534973,0.6373459100723267,0.3247162401676178,-0.9661081433296204,0.8461286425590515,0.03327539563179016,-0.03738953173160553,0.7373084425926208,0.5592538118362427,-1.1288220882415771,0.17435428500175476,0.5337576270103455,0.05823889374732971,0.8302103281021118,0.06285965442657471,-0.3887121081352234,0.5040706396102905,0.4630957841873169,-0.1644364446401596,-0.5018367767333984,0.8178627490997314,-0.44990676641464233,0.8432378768920898,-0.04483924061059952,-0.5949105620384216,0.2019406259059906,0.08595443516969681,0.2637728452682495,0.0028717711102217436,0.012009963393211365,-0.09572962671518326,0.7057071924209595,0.10876911878585815,-0.38416603207588196,0.018926993012428284,0.08695502579212189,-0.3026915192604065,-0.1762746423482895,0.0191010981798172,-0.5347192287445068,0.44711554050445557,0.04618404805660248,-0.1503167450428009,-0.5684719085693359,-0.3274106979370117,-0.6040045022964478,-0.25482988357543945,-0.15496373176574707,0.12966316938400269,0.2197234183549881,0.16374096274375916,0.2623271942138672,0.4373975694179535,0.14927366375923157,0.14981019496917725,-0.3928070664405823,-0.6977944374084473,-0.07437896728515625,-0.3475840091705322,-0.14303678274154663,-0.5534093976020813,0.17985685169696808,0.17502640187740326,0.4137762188911438,0.031659990549087524,-0.03310558572411537,0.04115220904350281
Xe,-2.009462833404541,-1.5484483242034912,0.7845650911331177,0.17019067704677582,0.2968137860298157,-0.2016884982585907,-0.43679341673851013,-0.795166015625,0.284639835357666,-0.2809814512729645,-1.0768826007843018,-1.1100163459777832,0.3499012589454651,-0.040420666337013245,-0.31958428025245667,0.17990007996559143,-1.0599135160446167,0.9359654784202576,0.6933705806732178,-1.0782817602157593,-0.17804023623466492,0.43237000703811646,-0.2111133337020874,0.9895174503326416,0.8533591032028198,0.8780992031097412,-0.768823504447937,0.04778032377362251,0.39021193981170654,0.080531544983387,-0.5601352453231812,0.7434530258178711,0.36243751645088196,-0.11867605149745941,0.17893165349960327,0.024376971647143364,0.009713053703308105,1.0499629974365234,-0.6249457597732544,-0.2005990594625473,0.4865797162055969,-1.0941946506500244,-2.2737526893615723,0.0028926804661750793,0.23882579803466797,-0.32843631505966187,0.22987580299377441,1.9936414957046509,-0.704286515712738,0.9090179800987244,0.31485477089881897,-0.10987770557403564,-1.7443876266479492,1.2715944051742554,-0.912360668182373,2.017319679260254,0.5107946395874023,-0.9001268744468689,0.06097950041294098,-0.2542895972728729,1.0215026140213013,0.06535474956035614,-0.36298125982284546,0.2786860167980194,1.3544260263442993,-0.10931168496608734,-0.28692710399627686,-0.8162286281585693,-0.004381775856018066,0.263570100069046,0.06289078295230865,0.1702418327331543,-0.4849696159362793,0.1517343968153,-1.0805641412734985,-0.33175569772720337,-1.3278939723968506,-1.0088766813278198,-1.2876969575881958,-0.37042054533958435,-1.2770626544952393,-0.8317534923553467,-0.4856020510196686,-0.15082861483097076,1.1692878007888794,0.03598538041114807,-1.1458669900894165,0.007697209715843201,-0.05586501210927963,0.03761444613337517,-0.7702054977416992,0.14349165558815002,0.01827142760157585,-0.9060360193252563,1.4546672105789185,-0.014396846294403076,0.8311587572097778,-0.9942440986633301,-0.31502974033355713,0.9231395125389099
Cs,-0.8494855165481567,-0.5708936452865601,-0.06227061524987221,-0.44536182284355164,-0.2879146337509155,0.4740173816680908,-0.09687549620866776,0.13616818189620972,0.0816742479801178,0.6724894046783447,0.17484050989151,0.03793914243578911,-0.2504238486289978,0.06536652147769928,-0.324116587638855,0.5205891728401184,0.5234895944595337,0.2479463815689087,0.8122373819351196,-0.050421953201293945,1.0339173078536987,0.13249054551124573,-0.38560837507247925,-0.5529341101646423,0.21358121931552887,0.07209962606430054,-0.1265789121389389,0.1284029483795166,0.19859492778778076,-0.35994753241539,-0.35287201404571533,-0.36479419469833374,0.8813037872314453,-0.4753318428993225,-0.3155181407928467,-0.5972937941551208,-0.24751706421375275,-0.1864546686410904,-0.1647014021873474,-0.0068657491356134415,0.8578580617904663,-0.10904586315155029,-0.14682821929454803,-0.4245474636554718,-0.031263940036296844,0.20217086374759674,0.03980996087193489,0.8636595606803894,0.18565569818019867,0.6513517498970032,-0.032205451279878616,0.3161167502403259,-1.713632583618164,-0.17110797762870789,-0.1922605037689209,-0.14344364404678345,0.5278451442718506,-0.1103438213467598,0.4020150899887085,-0.2605704665184021,-0.11086767911911011,0.17530949413776398,-0.3729555010795593,-0.6257336735725403,-0.21447227895259857,0.2302837371826172,0.0451667346060276,-0.27364465594291687,-0.1301020085811615,0.44829702377319336,0.6504402756690979,-0.04659273475408554,-0.7382275462150574,-0.4180362820625305,-0.4929550290107727,-0.3403207063674927,-0.03664697706699371,-0.12371876090765,-0.20398028194904327,0.04593728482723236,-0.18335850536823273,-0.2282787561416626,-0.372991144657135,-1.6019951105117798,-0.08689664304256439,0.12572434544563293,-0.4880267381668091,-0.1985306441783905,0.6835876703262329,0.009492774493992329,0.20167449116706848,0.0013380837626755238,1.022481918334961,-0.31949707865715027,-0.31592312455177307,-0.059211812913417816,0.011032462120056152,-0.15751194953918457,-0.32552310824394226,0.15543846786022186
